,Year, County Code, Crop Name, Production, Unit,Price P/I ($), Price P/U,Total Value($)
1679,2018,7,PLUMS DRIED ,15900.0,Tons ,0.12,1980.5,31490000.0
1680,2018,11,PLUMS DRIED ,2060.0,Tons ,1.02,2100.49,4327000.0
1681,2018,19,PLUMS DRIED ,2110.0,Tons ,0.83,1756.87,3707000.0
1682,2018,21,PLUMS DRIED ,5910.0,Tons ,0.32,1920.3,11349000.0
1683,2018,39,PLUMS DRIED ,3210.0,Tons ,0.71,2277.57,7311000.0
1684,2018,47,PLUMS DRIED ,2570.0,Tons ,0.79,2028.02,5212000.0
1685,2018,61,PLUMS DRIED ,15.0,Tons ,160.0,2400.0,36000.0
1686,2018,95,PLUMS DRIED ,2980.0,Tons ,0.66,1975.17,5886000.0
1687,2018,101,PLUMS DRIED ,30400.0,Tons ,0.06,1876.35,57041000.0
1688,2018,103,PLUMS DRIED ,8520.0,Tons ,0.24,2058.22,17536000.0
1689,2018,107,PLUMS DRIED ,10600.0,Tons ,0.17,1760.0,18656000.0
1690,2018,113,PLUMS DRIED ,5360.0,Tons ,0.33,1789.93,9594000.0
1691,2018,115,PLUMS DRIED ,20300.0,Tons ,0.08,1596.85,32416000.0
1692,2018,991,PLUMS DRIED ,42.0,Tons ,66.27,2783.33,116900.0
1694,2018,19,POMEGRANATES ,37200.0,Tons ,0.03,963.01,35824000.0
1695,2018,65,POMEGRANATES ,870.0,Tons ,1.21,1056.32,919000.0
1696,2018,71,POMEGRANATES ,78.0,Tons ,13.48,1051.28,82000.0
1697,2018,107,POMEGRANATES ,14500.0,Tons ,0.06,916.0,13282000.0
1698,2018,991,POMEGRANATES ,165404.0,Tons ,0.0,486.44,80459570.0
1700,2018,25,POTATOES ALL ,26200.0,Tons ,0.03,698.24,18294000.0
1701,2018,29,POTATOES ALL ,340000.0,Tons ,0.0,257.29,87477000.0
1702,2018,49,POTATOES ALL ,116000.0,Tons ,0.0,158.99,18443000.0
1703,2018,65,POTATOES ALL ,35500.0,Tons ,0.01,254.51,9035000.0
1704,2018,77,POTATOES ALL ,109000.0,Tons ,0.0,337.65,36804000.0
1705,2018,93,POTATOES ALL ,91600.0,Tons ,0.0,185.21,16965000.0
1706,2018,991,POTATOES ALL ,23336.0,Tons ,0.01,244.69,5710000.0
1708,2018,93,POTATOES SEED ,1380.0,Tons ,0.2,280.43,387000.0
1710,2018,47,POTATOES SWEET ,239000.0,Tons ,0.0,901.45,215447000.0
1711,2018,99,POTATOES SWEET ,28400.0,Tons ,0.03,900.0,25560000.0
1712,2018,991,POTATOES SWEET ,29100.0,Tons ,0.02,481.99,14026000.0
1724,2018,71,PUMPKINS ,1210.0,Tons ,0.55,666.94,807000.0
1725,2018,77,PUMPKINS ,57800.0,Tons ,0.01,366.71,21196000.0
1726,2018,81,PUMPKINS ,1240.0,Tons ,0.86,1070.97,1328000.0
1727,2018,99,PUMPKINS ,23200.0,Tons ,0.02,494.01,11461000.0
1728,2018,111,PUMPKINS ,3860.0,Tons ,0.1,379.79,1466000.0
1729,2018,991,PUMPKINS ,1178.0,Tons ,0.57,669.61,788800.0
1731,2018,107,QUINCE ,688.0,Tons ,2.91,2000.0,1376000.0
1732,2018,991,QUINCE ,117.0,Tons ,16.3,1907.44,223170.0
1734,2018,991,RADICCHIO ,9235.0,Tons ,0.2,1852.73,17110000.0
1736,2018,53,RADISHES ,2440.0,Tons ,0.45,1090.16,2660000.0
1737,2018,65,RADISHES ,770.0,Tons ,1.43,1100.0,847000.0
1738,2018,71,RADISHES ,151.0,Tons ,6.62,1000.0,151000.0
1739,2018,111,RADISHES ,15800.0,Tons ,0.05,781.65,12350000.0
1740,2018,991,RADISHES ,6212.0,Tons ,0.09,580.77,3607760.0
1742,2018,7,RICE MILLING ,424000.0,Tons ,0.0,380.31,161253000.0
1743,2018,11,RICE MILLING ,650000.0,Tons ,0.0,359.81,233874000.0
1744,2018,21,RICE MILLING ,392000.0,Tons ,0.0,326.31,127914000.0
1745,2018,61,RICE MILLING ,55800.0,Tons ,0.01,358.8,20021000.0
1746,2018,67,RICE MILLING ,38800.0,Tons ,0.01,350.54,13601000.0
1747,2018,77,RICE MILLING ,17400.0,Tons ,0.02,365.0,6351000.0
1748,2018,101,RICE MILLING ,449000.0,Tons ,0.0,382.04,171534000.0
1749,2018,113,RICE MILLING ,130000.0,Tons ,0.0,400.0,52000000.0
1750,2018,115,RICE MILLING ,166000.0,Tons ,0.0,378.96,62907000.0
1751,2018,991,RICE MILLING ,15170.0,Tons ,0.04,649.37,9851000.0
1753,2018,7,RICE SEED ,24600.0,Tons ,0.02,399.92,9838000.0
1754,2018,11,RICE SEED ,40600.0,Tons ,0.01,340.1,13808000.0
1755,2018,21,RICE SEED ,9480.0,Tons ,0.04,399.79,3790000.0
1757,2018,35,RICE WILD ,1640.0,Tons ,1.05,1715.24,2813000.0
1758,2018,49,RICE WILD ,2150.0,Tons ,0.61,1302.33,2800000.0
1759,2018,89,RICE WILD ,4250.0,Tons ,0.31,1319.53,5608000.0
1760,2018,991,RICE WILD ,90.0,Tons ,27.78,2500.0,225000.0
1762,2018,991,RUTABAGAS ,195.0,Tons ,2.37,462.05,90100.0
1764,2018,991,RYE GRAIN ,222.0,Tons ,1.29,287.39,63800.0
1766,2018,93,RYE SEED ,105.0,Tons ,2.62,275.24,28900.0
1771,2018,11,SAFFLOWER ,2950.0,Tons ,0.14,400.0,1180000.0
1772,2018,67,SAFFLOWER ,4000.0,Tons ,0.1,420.0,1680000.0
1773,2018,77,SAFFLOWER ,3570.0,Tons ,0.12,421.85,1506000.0
1774,2018,95,SAFFLOWER ,5660.0,Tons ,0.07,403.71,2285000.0
1775,2018,101,SAFFLOWER ,3050.0,Tons ,0.13,400.0,1220000.0
1776,2018,113,SAFFLOWER ,7440.0,Tons ,0.06,411.02,3058000.0
1777,2018,991,SAFFLOWER ,2062.0,Tons ,0.21,432.74,892300.0
1779,2018,25,SALAD GREENS MISC. ,14000.0,Tons ,0.08,1161.14,16256000.0
1780,2018,53,SALAD GREENS MISC. ,38100.0,Tons ,0.03,981.99,37414000.0
1781,2018,85,SALAD GREENS MISC. ,4870.0,Tons ,0.19,910.68,4435000.0
1782,2018,991,SALAD GREENS MISC. ,8298.0,Tons ,0.29,2370.14,19667400.0
1784,2018,19,SEED ALFALFA ,1550.0,Tons ,4.19,6501.94,10078000.0
1785,2018,25,SEED ALFALFA ,11700.0,Tons ,0.5,5851.2,68459000.0
1787,2018,991,SEED ALFALFA ,535.0,Tons ,8.68,4642.99,2484000.0
1789,2018,25,SEED BERMUDA GRASS ,1670.0,Tons ,6.51,10868.86,18151000.0
1848,2018,19,SILAGE ,163000.0,Tons ,0.0,53.0,8639000.0
1849,2018,21,SILAGE ,65600.0,Tons ,0.0,38.98,2557000.0
1850,2018,29,SILAGE ,2141000.0,Tons ,0.0,40.89,87538000.0
1851,2018,31,SILAGE ,932000.0,Tons ,0.0,39.67,36974000.0
1852,2018,39,SILAGE ,352000.0,Tons ,0.0,35.69,12564000.0
1853,2018,41,SILAGE ,13200.0,Tons ,0.0,63.71,841000.0
1854,2018,47,SILAGE ,1329000.0,Tons ,0.0,30.63,40713000.0
1855,2018,67,SILAGE ,78500.0,Tons ,0.0,19.41,1524000.0
1856,2018,71,SILAGE ,2350.0,Tons ,0.08,189.79,446000.0
1857,2018,77,SILAGE ,1060000.0,Tons ,0.0,41.75,44251000.0
1858,2018,97,SILAGE ,47000.0,Tons ,0.0,31.79,1494000.0
1860,2018,107,SILAGE ,3402000.0,Tons ,0.0,47.31,160943000.0
1861,2018,991,SILAGE ,29129.0,Tons ,0.0,57.95,1688100.0
1863,2018,77,SORGHUM GRAIN ,5500.0,Tons ,0.04,246.55,1356000.0
1864,2018,991,SORGHUM GRAIN ,73288.0,Tons ,0.0,127.45,9340500.0
1866,2018,31,SORGHUM SILAGE ,256000.0,Tons ,0.0,39.16,10024000.0
1867,2018,65,SORGHUM SILAGE ,5000.0,Tons ,0.01,66.6,333000.0
1868,2018,71,SORGHUM SILAGE ,13600.0,Tons ,0.0,66.62,906000.0
1869,2018,991,SORGHUM SILAGE ,88700.0,Tons ,0.0,40.02,3550000.0
1871,2018,991,SOYBEANS ,280.0,Tons ,10.71,3000.0,840000.0
1873,2018,53,SPICES AND HERBS ,9360.0,Tons ,0.19,1750.0,16380000.0
1874,2018,65,SPICES AND HERBS ,11100.0,Tons ,0.04,452.25,5020000.0
1875,2018,71,SPICES AND HERBS ,515.0,Tons ,4.85,2497.09,1286000.0
1876,2018,73,SPICES AND HERBS ,1480.0,Tons ,3.65,5408.11,8004000.0
1879,2018,53,SPINACH FOOD SERVICE ,122000.0,Tons ,0.01,984.0,120048000.0
1881,2018,53,SPINACH FRESH MARKET ,16200.0,Tons ,0.09,1440.0,23328000.0
1882,2018,991,SPINACH FRESH MARKET ,1520.0,Tons ,1.18,1795.39,2729000.0
1884,2018,991,SPINACH PROCESSING ,1200.0,Tons ,0.16,195.0,234000.0
1886,2018,25,SPINACH UNSPECIFIED ,49100.0,Tons ,0.03,1716.72,84291000.0
1887,2018,65,SPINACH UNSPECIFIED ,15800.0,Tons ,0.05,723.54,11432000.0
1888,2018,69,SPINACH UNSPECIFIED ,21400.0,Tons ,0.08,1756.96,37599000.0
1889,2018,83,SPINACH UNSPECIFIED ,9060.0,Tons ,0.16,1443.71,13080000.0
1890,2018,85,SPINACH UNSPECIFIED ,3650.0,Tons ,0.34,1239.18,4523000.0
1891,2018,111,SPINACH UNSPECIFIED ,13000.0,Tons ,0.09,1122.0,14586000.0
1892,2018,991,SPINACH UNSPECIFIED ,1750.0,Tons ,0.24,424.6,743050.0
1894,2018,19,SQUASH ,7320.0,Tons ,0.09,659.02,4824000.0
1895,2018,53,SQUASH ,1360.0,Tons ,0.43,580.88,790000.0
1896,2018,65,SQUASH ,14900.0,Tons ,0.04,524.7,7818000.0
1897,2018,67,SQUASH ,8800.0,Tons ,0.02,161.48,1421000.0
1898,2018,71,SQUASH ,689.0,Tons ,0.77,528.3,364000.0
1899,2018,73,SQUASH ,2990.0,Tons ,0.51,1528.76,4571000.0
1900,2018,77,SQUASH ,9300.0,Tons ,0.06,573.98,5338000.0
1901,2018,79,SQUASH ,1680.0,Tons ,0.43,722.02,1213000.0
1902,2018,83,SQUASH ,15800.0,Tons ,0.03,543.42,8586000.0
1903,2018,85,SQUASH ,1060.0,Tons ,0.58,618.87,656000.0
1904,2018,991,SQUASH ,7785.0,Tons ,0.03,226.04,1759700.0
1910,2018,991,STRAW ,20910.0,Tons ,0.0,91.51,1913400.0
1912,2018,25,SUGAR BEETS ,1165000.0,Tons ,0.0,47.1,54868000.0
1914,2018,11,SUNFLOWER SEED PLANTING ,7380.0,Tons ,0.52,3840.92,28346000.0
1915,2018,21,SUNFLOWER SEED PLANTING ,2570.0,Tons ,1.56,4001.17,10283000.0
1916,2018,95,SUNFLOWER SEED PLANTING ,7080.0,Tons ,0.5,3559.75,25203000.0
1919,2018,53,SWISS CHARD ,10200.0,Tons ,0.15,1490.0,15198000.0
1920,2018,991,SWISS CHARD ,8990.0,Tons ,0.11,1023.19,9198500.0
1922,2018,25,TANGELOS ,2530.0,Tons ,0.22,554.15,1402000.0
1923,2018,65,TANGELOS ,6410.0,Tons ,0.15,945.4,6060000.0
1924,2018,71,TANGELOS ,35.0,Tons ,29.39,1028.57,36000.0
1926,2018,19,TANGERINES & MANDARINS ,149000.0,Tons ,0.01,1544.0,230056000.0
1927,2018,25,TANGERINES & MANDARINS ,4280.0,Tons ,0.18,753.74,3226000.0
1928,2018,29,TANGERINES & MANDARINS ,274000.0,Tons ,0.01,1715.01,469912000.0
1929,2018,61,TANGERINES & MANDARINS ,1110.0,Tons ,2.16,2400.9,2665000.0
1930,2018,65,TANGERINES & MANDARINS ,13600.0,Tons ,0.12,1700.0,23120000.0
1931,2018,73,TANGERINES & MANDARINS ,13900.0,Tons ,0.09,1211.08,16834000.0
1932,2018,107,TANGERINES & MANDARINS ,339000.0,Tons ,0.0,1510.0,511890000.0
1933,2018,111,TANGERINES & MANDARINS ,10300.0,Tons ,0.16,1689.13,17398000.0
1936,2018,991,TOMATILLO ,43.0,Tons ,70.31,3023.26,130000.0
1938,2018,19,TOMATOES FRESH MARKET ,160000.0,Tons ,0.0,102.0,16320000.0
1939,2018,39,TOMATOES FRESH MARKET ,16000.0,Tons ,0.03,469.0,7504000.0
1940,2018,47,TOMATOES FRESH MARKET ,91900.0,Tons ,0.0,400.24,36782000.0
1941,2018,65,TOMATOES FRESH MARKET ,6130.0,Tons ,0.11,643.88,3947000.0
1943,2018,73,TOMATOES FRESH MARKET ,19600.0,Tons ,0.16,3112.09,60997000.0
1944,2018,77,TOMATOES FRESH MARKET ,38300.0,Tons ,0.01,550.94,21101000.0
1945,2018,85,TOMATOES FRESH MARKET ,22400.0,Tons ,0.02,472.01,10573000.0
1946,2018,991,TOMATOES FRESH MARKET ,26900.0,Tons ,0.03,838.14,22546000.0
1948,2018,11,TOMATOES PROCESSING ,693000.0,Tons ,0.0,71.01,49209000.0
1949,2018,19,TOMATOES PROCESSING ,4358000.0,Tons ,0.0,68.0,296344000.0
1950,2018,21,TOMATOES PROCESSING ,58200.0,Tons ,0.0,72.06,4194000.0
1951,2018,29,TOMATOES PROCESSING ,370000.0,Tons ,0.0,79.04,29246000.0
1952,2018,31,TOMATOES PROCESSING ,2013000.0,Tons ,0.0,73.7,148368000.0
1953,2018,39,TOMATOES PROCESSING ,334000.0,Tons ,0.0,72.05,24066000.0
1954,2018,47,TOMATOES PROCESSING ,1137000.0,Tons ,0.0,71.5,81293000.0
1955,2018,67,TOMATOES PROCESSING ,117000.0,Tons ,0.0,74.15,8675000.0
1956,2018,77,TOMATOES PROCESSING ,961000.0,Tons ,0.0,75.32,72382000.0
1957,2018,85,TOMATOES PROCESSING ,19800.0,Tons ,0.0,71.11,1408000.0
1958,2018,95,TOMATOES PROCESSING ,472000.0,Tons ,0.0,73.56,34720000.0
1959,2018,101,TOMATOES PROCESSING ,534000.0,Tons ,0.0,70.95,37887000.0
1960,2018,113,TOMATOES PROCESSING ,1402000.0,Tons ,0.0,72.0,100944000.0
1961,2018,991,TOMATOES PROCESSING ,82200.0,Tons ,0.0,112.96,9285000.0
1963,2018,13,TOMATOES UNSPECIFIED ,215000.0,Tons ,0.0,71.68,15412000.0
1964,2018,71,TOMATOES UNSPECIFIED ,389.0,Tons ,1.66,645.24,251000.0
1966,2018,111,TOMATOES UNSPECIFIED ,25600.0,Tons ,0.07,1911.41,48932000.0
1967,2018,991,TOMATOES UNSPECIFIED ,19700.0,Tons ,0.01,255.89,5041000.0
1969,2018,67,TRITICALE ,1390.0,Tons ,0.12,161.87,225000.0
1970,2018,95,TRITICALE ,12000.0,Tons ,0.01,161.67,1940000.0
1971,2018,991,TRITICALE ,498.0,Tons ,0.39,192.37,95800.0
1980,2018,991,TURNIPS ALL ,1116.0,Tons ,0.71,794.89,887100.0
1983,2018,65,VEGETABLES ORIENTAL ALL ,42300.0,Tons ,0.01,560.5,23709000.0
1984,2018,71,VEGETABLES ORIENTAL ALL ,3400.0,Tons ,0.13,435.0,1479000.0
1985,2018,85,VEGETABLES ORIENTAL ALL ,15100.0,Tons ,0.04,584.24,8822000.0
1986,2018,111,VEGETABLES ORIENTAL ALL ,12300.0,Tons ,0.12,1465.45,18025000.0
1987,2018,991,VEGETABLES ORIENTAL ALL ,1340.0,Tons ,0.97,1294.4,1734500.0
2037,2018,5,WALNUTS ENGLISH ,342.0,Tons ,2.63,900.58,308000.0
2038,2018,7,WALNUTS ENGLISH ,122000.0,Tons ,0.01,1266.87,154558000.0
2039,2018,9,WALNUTS ENGLISH ,841.0,Tons ,1.9,1601.66,1347000.0
2040,2018,11,WALNUTS ENGLISH ,44400.0,Tons ,0.03,1376.89,61134000.0
2041,2018,13,WALNUTS ENGLISH ,878.0,Tons ,1.77,1552.39,1363000.0
2042,2018,17,WALNUTS ENGLISH ,92.0,Tons ,44.31,4076.09,375000.0
2043,2018,19,WALNUTS ENGLISH ,15400.0,Tons ,0.08,1299.03,20005000.0
2044,2018,21,WALNUTS ENGLISH ,60900.0,Tons ,0.02,1283.86,78187000.0
2045,2018,29,WALNUTS ENGLISH ,1450.0,Tons ,0.89,1297.24,1881000.0
2046,2018,31,WALNUTS ENGLISH ,34400.0,Tons ,0.04,1448.2,49818000.0
2047,2018,33,WALNUTS ENGLISH ,1350.0,Tons ,1.89,2555.56,3450000.0
2048,2018,39,WALNUTS ENGLISH ,3820.0,Tons ,0.4,1520.42,5808000.0
2049,2018,47,WALNUTS ENGLISH ,11800.0,Tons ,0.12,1416.61,16716000.0
2050,2018,61,WALNUTS ENGLISH ,3380.0,Tons ,0.44,1492.6,5045000.0
2051,2018,67,WALNUTS ENGLISH ,1700.0,Tons ,0.83,1405.88,2390000.0
2052,2018,69,WALNUTS ENGLISH ,928.0,Tons ,2.16,2006.47,1862000.0
2053,2018,77,WALNUTS ENGLISH ,155000.0,Tons ,0.01,1363.2,211296000.0
2054,2018,79,WALNUTS ENGLISH ,368.0,Tons ,8.74,3217.39,1184000.0
2055,2018,85,WALNUTS ENGLISH ,243.0,Tons ,11.43,2777.78,675000.0
2056,2018,89,WALNUTS ENGLISH ,1820.0,Tons ,0.9,1636.81,2979000.0
2057,2018,95,WALNUTS ENGLISH ,17700.0,Tons ,0.08,1419.94,25133000.0
2058,2018,99,WALNUTS ENGLISH ,68900.0,Tons ,0.02,1490.0,102661000.0
2059,2018,101,WALNUTS ENGLISH ,58300.0,Tons ,0.03,1474.37,85956000.0
2060,2018,103,WALNUTS ENGLISH ,47700.0,Tons ,0.03,1339.14,63877000.0
2061,2018,107,WALNUTS ENGLISH ,98700.0,Tons ,0.02,2280.0,225036000.0
2062,2018,113,WALNUTS ENGLISH ,17700.0,Tons ,0.08,1460.0,25842000.0
2063,2018,115,WALNUTS ENGLISH ,32500.0,Tons ,0.04,1301.51,42299000.0
2064,2018,991,WALNUTS ENGLISH ,551.0,Tons ,5.99,3301.27,1819000.0
2066,2018,11,WHEAT ALL ,23800.0,Tons ,0.01,199.33,4744000.0
2067,2018,13,WHEAT ALL ,1840.0,Tons ,0.1,189.13,348000.0
2068,2018,19,WHEAT ALL ,63400.0,Tons ,0.0,222.0,14075000.0
2069,2018,21,WHEAT ALL ,20700.0,Tons ,0.01,173.62,3594000.0
2070,2018,25,WHEAT ALL ,85500.0,Tons ,0.0,157.56,13471000.0
2071,2018,29,WHEAT ALL ,42100.0,Tons ,0.0,196.84,8287000.0
2072,2018,31,WHEAT ALL ,46700.0,Tons ,0.0,220.15,10281000.0
2073,2018,35,WHEAT ALL ,6240.0,Tons ,0.03,179.17,1118000.0
2074,2018,39,WHEAT ALL ,5980.0,Tons ,0.04,256.02,1531000.0
2075,2018,47,WHEAT ALL ,16900.0,Tons ,0.01,195.86,3310000.0
2076,2018,49,WHEAT ALL ,16500.0,Tons ,0.01,177.76,2933000.0
2077,2018,53,WHEAT ALL ,470.0,Tons ,0.4,190.0,89300.0
2079,2018,65,WHEAT ALL ,13700.0,Tons ,0.02,223.94,3068000.0
2080,2018,67,WHEAT ALL ,32800.0,Tons ,0.01,165.37,5424000.0
2081,2018,77,WHEAT ALL ,58300.0,Tons ,0.0,194.12,11317000.0
2082,2018,93,WHEAT ALL ,29900.0,Tons ,0.01,203.04,6071000.0
2083,2018,95,WHEAT ALL ,41600.0,Tons ,0.0,182.21,7580000.0
2084,2018,101,WHEAT ALL ,25100.0,Tons ,0.01,192.99,4844000.0
2085,2018,103,WHEAT ALL ,9280.0,Tons ,0.02,180.06,1671000.0
2086,2018,107,WHEAT ALL ,54300.0,Tons ,0.0,214.99,11674000.0
2087,2018,113,WHEAT ALL ,66500.0,Tons ,0.0,194.0,12901000.0
2088,2018,991,WHEAT ALL ,323.0,Tons ,0.89,287.0,92700.0
2090,2018,11,WHEAT SEED ,2190.0,Tons ,0.09,200.0,438000.0
2091,2018,93,WHEAT SEED ,2050.0,Tons ,0.13,274.63,563000.0
2092,2018,991,WHEAT SEED ,1550.0,Tons ,0.15,240.0,372000.0
2113,2018,19,YUCCA ,18.0,Tons ,83.33,1500.0,27000.0
15,2019,7,ALMONDS ALL ,31400.0,Tons ,0.14,4480.86,140699000.0
16,2019,9,ALMONDS ALL ,52.0,Tons ,96.52,5019.23,261000.0
17,2019,11,ALMONDS ALL ,55000.0,Tons ,0.1,5500.24,302513000.0
18,2019,19,ALMONDS ALL ,309000.0,Tons ,0.02,4930.0,1523370000.0
19,2019,21,ALMONDS ALL ,47800.0,Tons ,0.1,4748.89,226997000.0
20,2019,29,ALMONDS ALL ,295000.0,Tons ,0.02,5422.89,1599752000.0
21,2019,31,ALMONDS ALL ,38000.0,Tons ,0.13,5079.21,193010000.0
22,2019,39,ALMONDS ALL ,167000.0,Tons ,0.03,4817.53,804528000.0
23,2019,47,ALMONDS ALL ,85300.0,Tons ,0.06,4938.5,421254000.0
24,2019,61,ALMONDS ALL ,521.0,Tons ,9.33,4861.8,2533000.0
25,2019,67,ALMONDS ALL ,354.0,Tons ,14.6,5169.49,1830000.0
26,2019,77,ALMONDS ALL ,89900.0,Tons ,0.06,5001.35,449621000.0
27,2019,95,ALMONDS ALL ,12000.0,Tons ,0.38,4609.33,55312000.0
28,2019,99,ALMONDS ALL ,238000.0,Tons ,0.02,4962.92,1181174000.0
29,2019,101,ALMONDS ALL ,8520.0,Tons ,0.55,4679.11,39866000.0
30,2019,103,ALMONDS ALL ,8110.0,Tons ,0.62,5045.99,40923000.0
31,2019,107,ALMONDS ALL ,83700.0,Tons ,0.06,4945.9,413972000.0
32,2019,113,ALMONDS ALL ,34600.0,Tons ,0.13,4560.0,157776000.0
33,2019,115,ALMONDS ALL ,1310.0,Tons ,3.2,4187.02,5485000.0
36,2019,53,ANISE (FENNEL) ,16500.0,Tons ,0.07,1150.0,18975000.0
138,2019,45,APPLES ALL ,585.0,Tons ,1.39,815.38,477000.0
139,2019,61,APPLES ALL ,23.0,Tons ,127.6,2934.78,67500.0
140,2019,65,APPLES ALL ,58.0,Tons ,33.0,1913.79,111000.0
141,2019,69,APPLES ALL ,5150.0,Tons ,0.07,354.95,1828000.0
142,2019,71,APPLES ALL ,549.0,Tons ,8.08,4435.34,2435000.0
143,2019,73,APPLES ALL ,251.0,Tons ,7.98,2003.98,503000.0
144,2019,77,APPLES ALL ,37300.0,Tons ,0.01,492.68,18377000.0
145,2019,87,APPLES ALL ,53300.0,Tons ,0.01,369.02,19669000.0
147,2019,97,APPLES ALL ,8560.0,Tons ,0.06,471.5,4036000.0
150,2019,13,APRICOTS ALL ,454.0,Tons ,7.6,3449.34,1566000.0
151,2019,19,APRICOTS ALL ,9180.0,Tons ,0.19,1742.05,15992000.0
152,2019,31,APRICOTS ALL ,4380.0,Tons ,0.34,1470.32,6440000.0
153,2019,65,APRICOTS ALL ,30.0,Tons ,66.22,1986.67,59600.0
154,2019,69,APRICOTS ALL ,1650.0,Tons ,0.91,1503.03,2480000.0
155,2019,77,APRICOTS ALL ,5170.0,Tons ,0.12,595.55,3079000.0
156,2019,85,APRICOTS ALL ,172.0,Tons ,9.16,1575.58,271000.0
157,2019,99,APRICOTS ALL ,18400.0,Tons ,0.04,647.01,11905000.0
158,2019,107,APRICOTS ALL ,4260.0,Tons ,0.47,1989.91,8477000.0
161,2019,53,ARTICHOKES ,30200.0,Tons ,0.06,1760.0,53152000.0
162,2019,65,ARTICHOKES ,7060.0,Tons ,0.21,1479.18,10443000.0
163,2019,81,ARTICHOKES ,117.0,Tons ,20.24,2367.52,277000.0
164,2019,111,ARTICHOKES ,4910.0,Tons ,0.37,1802.44,8850000.0
167,2019,19,ASPARAGUS UNSPECIFIED ,2480.0,Tons ,1.41,3508.87,8702000.0
168,2019,53,ASPARAGUS UNSPECIFIED ,2070.0,Tons ,1.25,2589.86,5361000.0
169,2019,77,ASPARAGUS UNSPECIFIED ,2000.0,Tons ,1.79,3573.0,7146000.0
172,2019,53,AVOCADOS ALL ,1480.0,Tons ,1.69,2500.0,3700000.0
173,2019,65,AVOCADOS ALL ,16100.0,Tons ,0.16,2505.53,40339000.0
174,2019,71,AVOCADOS ALL ,1400.0,Tons ,1.86,2604.29,3646000.0
175,2019,73,AVOCADOS ALL ,35400.0,Tons ,0.11,3958.08,140116000.0
176,2019,79,AVOCADOS ALL ,12200.0,Tons ,0.26,3186.48,38875000.0
177,2019,83,AVOCADOS ALL ,10700.0,Tons ,0.31,3309.44,35411000.0
178,2019,111,AVOCADOS ALL ,49800.0,Tons ,0.05,2349.02,116981000.0
181,2019,29,BARLEY UNSPECIFIED ,2490.0,Tons ,0.07,174.7,435000.0
182,2019,47,BARLEY UNSPECIFIED ,744.0,Tons ,0.26,190.86,142000.0
183,2019,49,BARLEY UNSPECIFIED ,16500.0,Tons ,0.01,152.36,2514000.0
184,2019,53,BARLEY UNSPECIFIED ,4340.0,Tons ,0.04,155.99,677000.0
185,2019,79,BARLEY UNSPECIFIED ,10100.0,Tons ,0.02,195.45,1974000.0
186,2019,93,BARLEY UNSPECIFIED ,12200.0,Tons ,0.02,223.61,2728000.0
187,2019,107,BARLEY UNSPECIFIED ,6120.0,Tons ,0.03,210.95,1291000.0
190,2019,99,BEANS BLACKEYE (PEAS) ,1600.0,Tons ,0.62,991.88,1587000.0
193,2019,7,BEANS DRY EDIBLE UNSPECIFIED ,258.0,Tons ,5.81,1500.0,387000.0
194,2019,11,BEANS DRY EDIBLE UNSPECIFIED ,4770.0,Tons ,0.21,1000.84,4774000.0
195,2019,21,BEANS DRY EDIBLE UNSPECIFIED ,792.0,Tons ,1.17,929.29,736000.0
196,2019,29,BEANS DRY EDIBLE UNSPECIFIED ,2150.0,Tons ,0.56,1198.6,2577000.0
197,2019,53,BEANS DRY EDIBLE UNSPECIFIED ,1260.0,Tons ,1.47,1850.0,2331000.0
198,2019,77,BEANS DRY EDIBLE UNSPECIFIED ,3900.0,Tons ,0.25,981.79,3829000.0
199,2019,81,BEANS DRY EDIBLE UNSPECIFIED ,76.0,Tons ,77.04,5855.26,445000.0
201,2019,95,BEANS DRY EDIBLE UNSPECIFIED ,2700.0,Tons ,0.41,1112.22,3003000.0
202,2019,99,BEANS DRY EDIBLE UNSPECIFIED ,686.0,Tons ,1.21,830.9,570000.0
203,2019,101,BEANS DRY EDIBLE UNSPECIFIED ,10300.0,Tons ,0.1,988.83,10185000.0
204,2019,107,BEANS DRY EDIBLE UNSPECIFIED ,4500.0,Tons ,0.24,1060.0,4770000.0
208,2019,81,BEANS FAVA ,909.0,Tons ,1.2,1088.01,989000.0
211,2019,65,BEANS FRESH UNSPECIFIED ,7580.0,Tons ,0.2,1543.93,11703000.0
212,2019,71,BEANS FRESH UNSPECIFIED ,146.0,Tons ,13.14,1917.81,280000.0
213,2019,99,BEANS FRESH UNSPECIFIED ,1600.0,Tons ,0.69,1106.25,1770000.0
214,2019,111,BEANS FRESH UNSPECIFIED ,2210.0,Tons ,0.34,746.61,1650000.0
219,2019,99,BEANS LIMA BABY DRY ,1410.0,Tons ,0.7,987.23,1392000.0
222,2019,47,BEANS LIMA LARGE DRY ,2130.0,Tons ,0.57,1223.0,2605000.0
223,2019,99,BEANS LIMA LARGE DRY ,4090.0,Tons ,0.35,1428.12,5841000.0
225,2019,77,BEANS LIMA UNSPECIFIED ,3570.0,Tons ,0.35,1245.94,4448000.0
228,2019,53,BEANS SEED ,617.0,Tons ,5.36,3309.56,2042000.0
231,2019,81,BEANS SNAP UNSPECIFIED ,113.0,Tons ,14.02,1584.07,179000.0
232,2019,85,BEANS SNAP UNSPECIFIED ,4060.0,Tons ,0.34,1371.92,5570000.0
